DATETIME,ANO,MES,DIA,HORA,VALOR,VALOR_ORIGINAL,UNIDADE,QAQC_INTERNO,QAQC_MMA
2021-02-01 05:00:00,2021,2,1,5,,0.0,µg/m³,True,False
2021-02-01 06:00:00,2021,2,1,6,0.3,0.3,µg/m³,True,True
2021-02-01 07:00:00,2021,2,1,7,,0.0,µg/m³,True,False
2021-02-01 08:00:00,2021,2,1,8,,0.0,µg/m³,True,False
2021-02-01 09:00:00,2021,2,1,9,1.48,1.48,µg/m³,True,True
2021-02-01 10:00:00,2021,2,1,10,5.14,5.14,µg/m³,True,True
2021-02-01 11:00:00,2021,2,1,11,0.47,0.47,µg/m³,True,True
2021-02-01 12:00:00,2021,2,1,12,1.49,1.49,µg/m³,True,True
2021-02-01 13:00:00,2021,2,1,13,6.48,6.48,µg/m³,True,True
2021-02-01 14:00:00,2021,2,1,14,,0.0,µg/m³,True,False
