,Data,Residuo,Quantidade,Tecnologia,Unnamed: 4,Unnamed: 5,ano,mes
1798,2021-01-07,180102(*),0.13,Autoclave,,,2021,1
1799,2021-01-08,180102(*),0.26,Autoclave,,,2021,1
1800,2021-01-08,180401(*),0.0,Aterro,,,2021,1
1801,2021-01-08,180111(*),0.26,Aterro,,,2021,1
1802,2021-01-08,180401(*),0.0,Aterro,,,2021,1
1803,2021-01-08,180111(*),0.23,Aterro,,,2021,1
1804,2021-01-08,180102(*),0.29,Autoclave,,,2021,1
1805,2021-01-11,180401(*),0.0,Aterro,,,2021,1
1806,2021-01-11,180111(*),0.27,Aterro,,,2021,1
1807,2021-01-11,180102(*),0.13,Autoclave,,,2021,1
1808,2021-01-11,180106(*),0.0,Aterro,,,2021,1
1809,2021-01-11,180102(*),0.0,Autoclave,,,2021,1
1810,2021-01-11,180103(*),0.13,Autoclave,,,2021,1
1811,2021-01-11,180401(*),0.0,Aterro,,,2021,1
1812,2021-01-11,180111(*),0.25,Aterro,,,2021,1
1813,2021-01-11,180401(*),0.0,Aterro,,,2021,1
1814,2021-01-11,180111(*),0.0,Aterro,,,2021,1
1815,2021-01-12,180401(*),0.0,Aterro,,,2021,1
1816,2021-01-12,180111(*),0.3,Aterro,,,2021,1
1817,2021-01-13,180401(*),0.0,Aterro,,,2021,1
1818,2021-01-13,180111(*),0.28,Aterro,,,2021,1
1819,2021-01-13,180102(*),0.14,Autoclave,,,2021,1
1820,2021-01-13,180102(*),0.14,Autoclave,,,2021,1
1821,2021-01-13,180401(*),0.0,Aterro,,,2021,1
1822,2021-01-13,180111(*),0.33,Aterro,,,2021,1
1823,2021-01-13,180102(*),0.27,Autoclave,,,2021,1
1824,2021-01-13,180401(*),0.0,Aterro,,,2021,1
1825,2021-01-13,180111(*),0.27,Aterro,,,2021,1
1826,2021-01-14,180102(*),0.13,Autoclave,,,2021,1
1827,2021-01-14,180102(*),0.12,Autoclave,,,2021,1
1828,2021-01-14,180401(*),0.0,Aterro,,,2021,1
1829,2021-01-14,180111(*),0.29,Aterro,,,2021,1
1830,2021-01-18,180401(*),0.0,Aterro,,,2021,1
1831,2021-01-18,180111(*),0.29,Aterro,,,2021,1
1832,2021-01-18,180102(*),0.09,Autoclave,,,2021,1
1833,2021-01-19,180205(*),0.0,Incineração,,,2021,1
1834,2021-01-19,GrupoE,0.02,Incineração,,,2021,1
1835,2021-01-20,180401(*),0.0,Aterro,,,2021,1
1836,2021-01-20,180111(*),0.31,Aterro,,,2021,1
1837,2021-01-20,180102(*),0.14,Autoclave,,,2021,1
1838,2021-01-20,180102(*),0.12,Autoclave,,,2021,1
1839,2021-01-20,180401(*),0.0,Aterro,,,2021,1
1840,2021-01-20,180111(*),0.26,Aterro,,,2021,1
1841,2021-01-20,180102(*),0.14,Autoclave,,,2021,1
1842,2021-01-20,180401(*),0.0,Aterro,,,2021,1
1843,2021-01-20,180111(*),0.29,Aterro,,,2021,1
1844,2021-01-21,180102(*),0.29,Autoclave,,,2021,1
1845,2021-01-21,180401(*),0.0,Aterro,,,2021,1
1846,2021-01-21,180111(*),0.28,Aterro,,,2021,1
1847,2021-01-21,180102(*),0.09,Autoclave,,,2021,1
1848,2021-01-21,180401(*),0.0,Aterro,,,2021,1
1849,2021-01-21,180111(*),0.31,Aterro,,,2021,1
1850,2021-01-21,180401(*),0.0,Aterro,,,2021,1
1851,2021-01-21,180111(*),0.0,Aterro,,,2021,1
1852,2021-01-21,180102(*),0.0,Autoclave,,,2021,1
1853,2021-01-26,180102(*),0.14,Autoclave,,,2021,1
1854,2021-01-26,180401(*),0.0,Aterro,,,2021,1
1855,2021-01-26,180111(*),0.25,Aterro,,,2021,1
1856,2021-01-26,180401(*),0.0,Aterro,,,2021,1
1857,2021-01-26,180111(*),0.29,Aterro,,,2021,1
1858,2021-01-26,180102(*),0.11,Autoclave,,,2021,1
1859,2021-01-27,180102(*),0.12,Autoclave,,,2021,1
1860,2021-01-27,180401(*),0.0,Aterro,,,2021,1
1861,2021-01-27,180111(*),0.31,Aterro,,,2021,1
1862,2021-01-27,180401(*),0.0,Aterro,,,2021,1
1863,2021-01-27,180111(*),0.3,Aterro,,,2021,1
1864,2021-01-27,180102(*),0.16,Autoclave,,,2021,1
1865,2021-01-28,180401(*),0.0,Aterro,,,2021,1
1866,2021-01-28,180111(*),0.21,Aterro,,,2021,1
1867,2021-01-28,180102(*),0.28,Autoclave,,,2021,1
1868,2021-01-28,180401(*),0.0,Aterro,,,2021,1
1869,2021-01-28,180111(*),0.28,Aterro,,,2021,1
1870,2021-01-28,180102(*),0.14,Autoclave,,,2021,1
1871,2021-01-29,180401(*),0.0,Aterro,,,2021,1
1872,2021-01-29,180111(*),0.0,Aterro,,,2021,1
1873,2021-01-29,180401(*),0.0,Aterro,,,2021,1
1874,2021-01-29,180111(*),0.3,Aterro,,,2021,1
1875,2021-01-29,180102(*),0.14,Autoclave,,,2021,1
1876,2021-01-29,180401(*),0.0,Aterro,,,2021,1
1877,2021-01-29,180111(*),0.29,Aterro,,,2021,1
1878,2021-01-29,180102(*),0.13,Autoclave,,,2021,1
1879,2021-02-03,180401(*),0.0,Aterro,,,2021,2
1880,2021-02-03,180111(*),0.4,Aterro,,,2021,2
1881,2021-02-03,180401(*),0.0,Aterro,,,2021,2
1882,2021-02-03,180111(*),0.17,Aterro,,,2021,2
1883,2021-02-03,180102(*),0.13,Autoclave,,,2021,2
1884,2021-02-03,180102(*),0.21,Autoclave,,,2021,2
1885,2021-02-04,180401(*),0.0,Aterro,,,2021,2
1886,2021-02-04,180111(*),0.28,Aterro,,,2021,2
1887,2021-02-04,180102(*),0.27,Autoclave,,,2021,2
1888,2021-02-04,180401(*),0.0,Aterro,,,2021,2
1889,2021-02-04,180111(*),0.28,Aterro,,,2021,2
1890,2021-02-04,180102(*),0.17,Autoclave,,,2021,2
1891,2021-02-05,180401(*),0.0,Aterro,,,2021,2
1892,2021-02-05,180111(*),0.36,Aterro,,,2021,2
1893,2021-02-05,180102(*),0.24,Autoclave,,,2021,2
1894,2021-02-09,180401(*),0.0,Aterro,,,2021,2
1895,2021-02-09,180111(*),0.26,Aterro,,,2021,2
1896,2021-02-09,180102(*),0.12,Autoclave,,,2021,2
1897,2021-02-09,180401(*),0.0,Aterro,,,2021,2
1898,2021-02-09,180111(*),0.28,Aterro,,,2021,2
1899,2021-02-09,180102(*),0.18,Autoclave,,,2021,2
1900,2021-02-10,180401(*),0.0,Aterro,,,2021,2
1901,2021-02-10,180111(*),0.25,Aterro,,,2021,2
1902,2021-02-10,180102(*),0.29,Autoclave,,,2021,2
1903,2021-02-11,180102(*),0.17,Autoclave,,,2021,2
1904,2021-02-11,180401(*),0.0,Aterro,,,2021,2
1905,2021-02-11,180111(*),0.31,Aterro,,,2021,2
1906,2021-02-11,180401(*),0.0,Aterro,,,2021,2
1907,2021-02-11,180111(*),0.22,Aterro,,,2021,2
1908,2021-02-11,180102(*),0.15,Autoclave,,,2021,2
1909,2021-02-15,180401(*),0.0,Aterro,,,2021,2
1910,2021-02-15,180111(*),0.0,Aterro,,,2021,2
1911,2021-02-15,180401(*),0.0,Aterro,,,2021,2
1912,2021-02-15,180111(*),0.17,Aterro,,,2021,2
1913,2021-02-15,180102(*),0.16,Autoclave,,,2021,2
1914,2021-02-17,180401(*),0.0,Aterro,,,2021,2
1915,2021-02-17,180111(*),0.28,Aterro,,,2021,2
1916,2021-02-17,180102(*),0.2,Autoclave,,,2021,2
1917,2021-02-17,180401(*),0.0,Aterro,,,2021,2
1918,2021-02-17,180111(*),0.23,Aterro,,,2021,2
1919,2021-02-17,180102(*),0.15,Autoclave,,,2021,2
1920,2021-02-17,180401(*),0.0,Aterro,,,2021,2
1921,2021-02-17,180111(*),0.35,Aterro,,,2021,2
1922,2021-02-17,180401(*),0.0,Aterro,,,2021,2
1923,2021-02-17,180111(*),0.0,Aterro,,,2021,2
1924,2021-02-17,180102(*),0.17,Autoclave,,,2021,2
1925,2021-02-19,180102(*),0.4,Autoclave,,,2021,2
1926,2021-02-19,180102(*),0.0,Autoclave,,,2021,2
1927,2021-02-19,180401(*),0.0,Aterro,,,2021,2
1928,2021-02-19,180111(*),0.26,Aterro,,,2021,2
1929,2021-02-22,180401(*),0.0,Aterro,,,2021,2
1930,2021-02-22,180111(*),0.27,Aterro,,,2021,2
1931,2021-02-22,180102(*),0.28,Autoclave,,,2021,2
1932,2021-02-22,180102(*),0.24,Autoclave,,,2021,2
1933,2021-02-22,180401(*),0.0,Aterro,,,2021,2
1934,2021-02-22,180111(*),0.3,Aterro,,,2021,2
1935,2021-02-23,180106(*),0.0,Aterro,,,2021,2
1936,2021-02-23,180102(*),0.0,Autoclave,,,2021,2
1937,2021-02-23,180205(*),0.0,Incineração,,,2021,2
1938,2021-02-23,GrupoE,0.0,Incineração,,,2021,2
1939,2021-02-23,180103(*),0.0,Autoclave,,,2021,2
1940,2021-02-23,180401(*),0.0,Aterro,,,2021,2
1941,2021-02-23,180111(*),0.0,Aterro,,,2021,2
1942,2021-02-23,180401(*),0.0,Aterro,,,2021,2
1943,2021-02-23,180111(*),0.21,Aterro,,,2021,2
1944,2021-02-23,180102(*),0.15,Autoclave,,,2021,2
1945,2021-02-24,180401(*),0.0,Aterro,,,2021,2
1946,2021-02-24,180111(*),0.17,Aterro,,,2021,2
1947,2021-02-24,180102(*),0.32,Autoclave,,,2021,2
1948,2021-02-24,180401(*),0.04,Aterro,,,2021,2
1949,2021-02-24,180111(*),0.09,Aterro,,,2021,2
1950,2021-02-24,180103(*),0.19,Autoclave,,,2021,2
1951,2021-02-25,180401(*),0.0,Aterro,,,2021,2
1952,2021-02-25,180111(*),0.24,Aterro,,,2021,2
1953,2021-02-25,180102(*),0.76,Autoclave,,,2021,2
1954,2021-02-26,180401(*),0.0,Aterro,,,2021,2
1955,2021-02-26,180111(*),0.21,Aterro,,,2021,2
1956,2021-02-26,180102(*),0.37,Autoclave,,,2021,2
1957,2021-03-01,180102(*),0.12,Autoclave,,,2021,3
1958,2021-03-01,180401(*),0.0,Aterro,,,2021,3
1959,2021-03-01,180111(*),0.37,Aterro,,,2021,3
1960,2021-03-02,180103(*),0.32,Autoclave,,,2021,3
1961,2021-03-02,180401(*),0.0,Aterro,,,2021,3
1962,2021-03-02,180111(*),0.0,Aterro,,,2021,3
1963,2021-03-03,180401(*),0.0,Aterro,,,2021,3
1964,2021-03-03,180111(*),0.55,Aterro,,,2021,3
1965,2021-03-03,180102(*),0.11,Autoclave,,,2021,3
1966,2021-03-03,180102(*),0.07,Autoclave,,,2021,3
1967,2021-03-03,180401(*),0.0,Aterro,,,2021,3
1968,2021-03-03,180111(*),0.51,Aterro,,,2021,3
1969,2021-03-04,180401(*),0.0,Aterro,,,2021,3
1970,2021-03-04,180111(*),0.38,Aterro,,,2021,3
1971,2021-03-04,180102(*),0.25,Autoclave,,,2021,3
1972,2021-03-04,180401(*),0.0,Aterro,,,2021,3
1973,2021-03-04,180111(*),0.47,Aterro,,,2021,3
1974,2021-03-04,180102(*),0.64,Autoclave,,,2021,3
1975,2021-03-08,180102(*),0.56,Autoclave,,,2021,3
1976,2021-03-08,180401(*),0.0,Aterro,,,2021,3
1977,2021-03-08,180111(*),0.19,Aterro,,,2021,3
1978,2021-03-08,180401(*),0.0,Aterro,,,2021,3
1979,2021-03-08,180111(*),0.23,Aterro,,,2021,3
1980,2021-03-08,180102(*),0.38,Autoclave,,,2021,3
1981,2021-03-09,180102(*),0.35,Autoclave,,,2021,3
1982,2021-03-09,180401(*),0.0,Aterro,,,2021,3
1983,2021-03-09,180111(*),0.28,Aterro,,,2021,3
1984,2021-03-11,180401(*),0.0,Aterro,,,2021,3
1985,2021-03-11,180111(*),0.27,Aterro,,,2021,3
1986,2021-03-11,180102(*),0.32,Autoclave,,,2021,3
1987,2021-03-11,180102(*),0.44,Autoclave,,,2021,3
1988,2021-03-11,180401(*),0.0,Aterro,,,2021,3
1989,2021-03-11,180111(*),0.27,Aterro,,,2021,3
1990,2021-03-11,180103(*),0.79,Autoclave,,,2021,3
1991,2021-03-11,180401(*),0.0,Aterro,,,2021,3
1992,2021-03-11,180111(*),0.26,Aterro,,,2021,3
1993,2021-03-12,180401(*),0.0,Aterro,,,2021,3
1994,2021-03-12,180111(*),0.32,Aterro,,,2021,3
1995,2021-03-12,180102(*),0.47,Autoclave,,,2021,3
1996,2021-03-15,180401(*),0.0,Aterro,,,2021,3
1997,2021-03-15,180111(*),0.0,Aterro,,,2021,3
1998,2021-03-16,180401(*),0.0,Aterro,,,2021,3
1999,2021-03-16,180111(*),0.18,Aterro,,,2021,3
2000,2021-03-16,180102(*),0.53,Autoclave,,,2021,3
2001,2021-03-17,180102(*),0.24,Autoclave,,,2021,3
2002,2021-03-17,180401(*),0.0,Aterro,,,2021,3
2003,2021-03-17,180111(*),0.33,Aterro,,,2021,3
2004,2021-03-17,180401(*),0.0,Aterro,,,2021,3
2005,2021-03-17,180111(*),0.33,Aterro,,,2021,3
2006,2021-03-17,180401(*),0.0,Aterro,,,2021,3
2007,2021-03-17,180111(*),0.23,Aterro,,,2021,3
2008,2021-03-17,180102(*),0.46,Autoclave,,,2021,3
2009,2021-03-17,180102(*),0.21,Autoclave,,,2021,3
2010,2021-03-18,180401(*),0.0,Aterro,,,2021,3
2011,2021-03-18,180111(*),0.42,Aterro,,,2021,3
2012,2021-03-18,180102(*),0.31,Autoclave,,,2021,3
2013,2021-03-19,180401(*),0.0,Aterro,,,2021,3
2014,2021-03-19,180111(*),0.72,Aterro,,,2021,3
2015,2021-03-19,180102(*),0.14,Autoclave,,,2021,3
2016,2021-03-19,180401(*),0.0,Aterro,,,2021,3
2017,2021-03-19,180111(*),0.33,Aterro,,,2021,3
2018,2021-03-19,180102(*),0.33,Autoclave,,,2021,3
2019,2021-03-22,180102(*),0.23,Autoclave,,,2021,3
2020,2021-03-22,180401(*),0.0,Aterro,,,2021,3
2021,2021-03-22,180111(*),0.17,Aterro,,,2021,3
2022,2021-03-23,180401(*),0.0,Aterro,,,2021,3
2023,2021-03-23,180111(*),0.3,Aterro,,,2021,3
2024,2021-03-23,180102(*),0.22,Autoclave,,,2021,3
2025,2021-03-23,180102(*),0.3,Autoclave,,,2021,3
2026,2021-03-23,180401(*),0.0,Aterro,,,2021,3
2027,2021-03-23,180111(*),0.29,Aterro,,,2021,3
2028,2021-03-25,180102(*),0.57,Autoclave,,,2021,3
2029,2021-03-25,180401(*),0.0,Aterro,,,2021,3
2030,2021-03-25,180111(*),0.43,Aterro,,,2021,3
2031,2021-03-26,180401(*),0.0,Aterro,,,2021,3
2032,2021-03-26,180111(*),0.34,Aterro,,,2021,3
2033,2021-03-26,180102(*),0.16,Autoclave,,,2021,3
2034,2021-03-26,180102(*),0.2,Autoclave,,,2021,3
2035,2021-03-26,180401(*),0.0,Aterro,,,2021,3
2036,2021-03-26,180111(*),0.26,Aterro,,,2021,3
2037,2021-03-29,180102(*),0.13,Autoclave,,,2021,3
2038,2021-03-29,180401(*),0.0,Aterro,,,2021,3
2039,2021-03-29,180111(*),0.37,Aterro,,,2021,3
2040,2021-03-30,180401(*),0.0,Aterro,,,2021,3
2041,2021-03-30,180111(*),0.45,Aterro,,,2021,3
2042,2021-03-30,180102(*),0.16,Autoclave,,,2021,3
2043,2021-03-30,180401(*),0.0,Aterro,,,2021,3
2044,2021-03-30,180111(*),0.3,Aterro,,,2021,3
2045,2021-03-30,180401(*),0.0,Aterro,,,2021,3
2046,2021-03-30,180111(*),0.0,Aterro,,,2021,3
2047,2021-03-30,180103(*),0.31,Autoclave,,,2021,3
2048,2021-03-30,180401(*),0.0,Aterro,,,2021,3
2049,2021-03-30,180111(*),0.52,Aterro,,,2021,3
2050,2021-03-31,180401(*),0.0,Aterro,,,2021,3
2051,2021-03-31,180111(*),0.35,Aterro,,,2021,3
2052,2021-03-31,180102(*),0.17,Autoclave,,,2021,3
2053,2021-04-01,180102(*),0.14,Autoclave,,,2021,4
2054,2021-04-06,180401(*),0.0,Aterro,,,2021,4
2055,2021-04-06,180111(*),0.36,Aterro,,,2021,4
2056,2021-04-06,180102(*),0.19,Autoclave,,,2021,4
2057,2021-04-07,180102(*),0.11,Autoclave,,,2021,4
2058,2021-04-07,180401(*),0.0,Aterro,,,2021,4
2059,2021-04-07,180111(*),0.22,Aterro,,,2021,4
2060,2021-04-07,180401(*),0.0,Aterro,,,2021,4
2061,2021-04-07,180111(*),0.33,Aterro,,,2021,4
2062,2021-04-07,180102(*),0.1,Autoclave,,,2021,4
2063,2021-04-07,180401(*),0.0,Aterro,,,2021,4
2064,2021-04-07,180111(*),0.33,Aterro,,,2021,4
2065,2021-04-07,180102(*),0.09,Autoclave,,,2021,4
2066,2021-04-08,180401(*),0.0,Aterro,,,2021,4
2067,2021-04-08,180111(*),0.43,Aterro,,,2021,4
2068,2021-04-08,180102(*),0.24,Autoclave,,,2021,4
2069,2021-04-08,180102(*),0.06,Autoclave,,,2021,4
2070,2021-04-08,180401(*),0.0,Aterro,,,2021,4
2071,2021-04-08,180111(*),0.32,Aterro,,,2021,4
2072,2021-04-12,180102(*),0.1,Autoclave,,,2021,4
2073,2021-04-12,180401(*),0.0,Aterro,,,2021,4
2074,2021-04-12,180111(*),0.35,Aterro,,,2021,4
2075,2021-04-13,180102(*),0.07,Autoclave,,,2021,4
2076,2021-04-13,180401(*),0.0,Aterro,,,2021,4
2077,2021-04-13,180111(*),0.36,Aterro,,,2021,4
2078,2021-04-15,180401(*),0.0,Aterro,,,2021,4
2079,2021-04-15,180111(*),0.26,Aterro,,,2021,4
2080,2021-04-15,180102(*),0.11,Autoclave,,,2021,4
2081,2021-04-15,180401(*),0.0,Aterro,,,2021,4
2082,2021-04-15,180111(*),0.4,Aterro,,,2021,4
2083,2021-04-16,180401(*),0.0,Aterro,,,2021,4
2084,2021-04-16,180111(*),0.4,Aterro,,,2021,4
2085,2021-04-16,180102(*),0.21,Autoclave,,,2021,4
2086,2021-04-16,180102(*),0.07,Autoclave,,,2021,4
2087,2021-04-16,180401(*),0.0,Aterro,,,2021,4
2088,2021-04-16,180111(*),0.34,Aterro,,,2021,4
2089,2021-04-16,180102(*),0.12,Autoclave,,,2021,4
2090,2021-04-19,180401(*),0.0,Aterro,,,2021,4
2091,2021-04-19,180111(*),0.34,Aterro,,,2021,4
2092,2021-04-19,180102(*),0.07,Autoclave,,,2021,4
2093,2021-04-20,180401(*),0.0,Aterro,,,2021,4
2094,2021-04-20,180111(*),0.31,Aterro,,,2021,4
2095,2021-04-20,180102(*),0.09,Autoclave,,,2021,4
2096,2021-04-20,180103(*),0.06,Autoclave,,,2021,4
2097,2021-04-20,180401(*),0.0,Aterro,,,2021,4
2098,2021-04-20,180111(*),0.35,Aterro,,,2021,4
2099,2021-04-20,180102(*),0.0,Autoclave,,,2021,4
2100,2021-04-20,180103(*),0.08,Autoclave,,,2021,4
2101,2021-04-22,180401(*),0.0,Aterro,,,2021,4
2102,2021-04-22,180111(*),0.34,Aterro,,,2021,4
2103,2021-04-22,180102(*),0.11,Autoclave,,,2021,4
2104,2021-04-22,180102(*),0.17,Autoclave,,,2021,4
2105,2021-04-22,180401(*),0.0,Aterro,,,2021,4
2106,2021-04-22,180111(*),0.35,Aterro,,,2021,4
2107,2021-04-23,180102(*),0.13,Autoclave,,,2021,4
2108,2021-04-23,180401(*),0.0,Aterro,,,2021,4
2109,2021-04-23,180111(*),0.52,Aterro,,,2021,4
2110,2021-04-27,180401(*),0.0,Aterro,,,2021,4
2111,2021-04-27,180111(*),0.39,Aterro,,,2021,4
2112,2021-04-27,180102(*),0.15,Autoclave,,,2021,4
2113,2021-04-27,180102(*),0.14,Autoclave,,,2021,4
2114,2021-04-27,180401(*),0.0,Aterro,,,2021,4
2115,2021-04-27,180111(*),0.25,Aterro,,,2021,4
2116,2021-04-28,180401(*),0.0,Aterro,,,2021,4
2117,2021-04-28,180111(*),0.33,Aterro,,,2021,4
2118,2021-04-28,180102(*),0.1,Autoclave,,,2021,4
2119,2021-04-29,180401(*),0.0,Aterro,,,2021,4
2120,2021-04-29,180111(*),0.38,Aterro,,,2021,4
2121,2021-04-29,180102(*),0.18,Autoclave,,,2021,4
2122,2021-04-29,180102(*),0.11,Autoclave,,,2021,4
2123,2021-04-29,180401(*),0.0,Aterro,,,2021,4
2124,2021-04-29,180111(*),0.27,Aterro,,,2021,4
2125,2021-04-30,180401(*),0.0,Aterro,,,2021,4
2126,2021-04-30,180111(*),0.42,Aterro,,,2021,4
2127,2021-04-30,180102(*),0.11,Autoclave,,,2021,4
2128,2021-05-03,180401(*),0.0,Aterro,,,2021,5
2129,2021-05-03,180111(*),0.32,Aterro,,,2021,5
2130,2021-05-03,180102(*),0.17,Autoclave,,,2021,5
2131,2021-05-05,180102(*),0.09,Autoclave,,,2021,5
2132,2021-05-05,180401(*),0.0,Aterro,,,2021,5
2133,2021-05-05,180111(*),0.32,Aterro,,,2021,5
2134,2021-05-06,180401(*),0.0,Aterro,,,2021,5
2135,2021-05-06,180111(*),0.37,Aterro,,,2021,5
2136,2021-05-06,180102(*),0.12,Autoclave,,,2021,5
2137,2021-05-07,180401(*),0.0,Aterro,,,2021,5
2138,2021-05-07,180111(*),0.34,Aterro,,,2021,5
2139,2021-05-07,180401(*),0.0,Aterro,,,2021,5
2140,2021-05-07,180111(*),0.26,Aterro,,,2021,5
2141,2021-05-07,180102(*),0.11,Autoclave,,,2021,5
2142,2021-05-07,180103(*),0.1,Autoclave,,,2021,5
2143,2021-05-10,180401(*),0.0,Aterro,,,2021,5
2144,2021-05-10,180111(*),0.31,Aterro,,,2021,5
2145,2021-05-10,180102(*),0.09,Autoclave,,,2021,5
2146,2021-05-11,180205(*),0.0,Incineração,,,2021,5
2147,2021-05-11,GrupoE,0.01,Incineração,,,2021,5
2148,2021-05-11,180103(*),0.0,Autoclave,,,2021,5
2149,2021-05-11,180401(*),0.0,Aterro,,,2021,5
2150,2021-05-11,180111(*),0.0,Aterro,,,2021,5
2151,2021-05-11,180102(*),0.07,Autoclave,,,2021,5
2152,2021-05-11,180401(*),0.0,Aterro,,,2021,5
2153,2021-05-11,180111(*),0.28,Aterro,,,2021,5
2154,2021-05-12,180401(*),0.0,Aterro,,,2021,5
2155,2021-05-12,180111(*),0.28,Aterro,,,2021,5
2156,2021-05-12,180102(*),0.05,Autoclave,,,2021,5
2157,2021-05-13,180401(*),0.0,Aterro,,,2021,5
2158,2021-05-13,180111(*),0.29,Aterro,,,2021,5
2159,2021-05-13,180102(*),0.08,Autoclave,,,2021,5
2160,2021-05-14,180401(*),0.0,Aterro,,,2021,5
2161,2021-05-14,180111(*),0.35,Aterro,,,2021,5
2162,2021-05-14,180401(*),0.0,Aterro,,,2021,5
2163,2021-05-14,180111(*),0.0,Aterro,,,2021,5
2164,2021-05-14,180102(*),0.14,Autoclave,,,2021,5
2165,2021-05-14,180401(*),0.0,Aterro,,,2021,5
2166,2021-05-14,180111(*),0.31,Aterro,,,2021,5
2167,2021-05-17,180102(*),0.05,Autoclave,,,2021,5
2168,2021-05-17,180401(*),0.0,Aterro,,,2021,5
2169,2021-05-17,180111(*),0.27,Aterro,,,2021,5
2170,2021-05-18,180102(*),0.07,Autoclave,,,2021,5
2171,2021-05-18,180103(*),0.0,Autoclave,,,2021,5
2172,2021-05-18,180401(*),0.0,Aterro,,,2021,5
2173,2021-05-18,180111(*),0.3,Aterro,,,2021,5
2174,2021-05-19,180111(*),0.33,Aterro,,,2021,5
2175,2021-05-19,180101(*),0.05,Autoclave,,,2021,5
2176,2021-05-20,180111(*),0.29,Aterro,,,2021,5
2177,2021-05-20,180101(*),0.06,Autoclave,,,2021,5
2178,2021-05-20,180101(*),0.08,Autoclave,,,2021,5
2179,2021-05-21,180111(*),0.32,Aterro,,,2021,5
2180,2021-05-21,180102(*),0.12,Autoclave,,,2021,5
2181,2021-05-21,180401(*),0.0,Aterro,,,2021,5
2182,2021-05-21,180111(*),0.23,Aterro,,,2021,5
2183,2021-05-24,180101(*),0.08,Autoclave,,,2021,5
2184,2021-05-24,180111(*),0.28,Aterro,,,2021,5
2185,2021-05-25,180101(*),0.08,Autoclave,,,2021,5
2186,2021-05-25,180111(*),0.25,Aterro,,,2021,5
2187,2021-05-26,180111(*),0.28,Aterro,,,2021,5
2188,2021-05-26,180101(*),0.06,Autoclave,,,2021,5
2189,2021-05-27,180101(*),0.04,Autoclave,,,2021,5
2190,2021-05-27,180111(*),0.25,Aterro,,,2021,5
2191,2021-05-27,180111(*),0.31,Aterro,,,2021,5
2192,2021-05-27,180101(*),0.09,Autoclave,,,2021,5
2193,2021-05-28,180111(*),0.23,Aterro,,,2021,5
2194,2021-05-28,180101(*),0.13,Autoclave,,,2021,5
2195,2021-05-31,180111(*),0.3,Aterro,,,2021,5
2196,2021-05-31,180101(*),0.06,Autoclave,,,2021,5
2197,2021-06-01,180101(*),0.08,Autoclave,,,2021,6
2198,2021-06-01,180111(*),0.22,Aterro,,,2021,6
2199,2021-06-02,180111(*),0.29,Aterro,,,2021,6
2200,2021-06-02,180101(*),0.08,Autoclave,,,2021,6
2201,2021-06-02,180101(*),0.09,Autoclave,,,2021,6
2202,2021-06-02,180106(*),0.0,Aterro,,,2021,6
2203,2021-06-02,180111(*),0.11,Aterro,,,2021,6
2204,2021-06-02,180401(*),0.0,Aterro,,,2021,6
2205,2021-06-04,180111(*),0.29,Aterro,,,2021,6
2206,2021-06-04,180101(*),0.08,Autoclave,,,2021,6
2207,2021-06-04,180111(*),0.26,Aterro,,,2021,6
2208,2021-06-04,180101(*),0.15,Autoclave,,,2021,6
2209,2021-06-07,180111(*),0.28,Aterro,,,2021,6
2210,2021-06-07,180101(*),0.09,Autoclave,,,2021,6
2211,2021-06-08,180111(*),0.32,Aterro,,,2021,6
2212,2021-06-08,180101(*),0.22,Autoclave,,,2021,6
2213,2021-06-08,180101(*),0.11,Autoclave,,,2021,6
2214,2021-06-08,180111(*),0.33,Aterro,,,2021,6
2215,2021-06-09,180111(*),0.28,Aterro,,,2021,6
2216,2021-06-09,180101(*),0.08,Autoclave,,,2021,6
2217,2021-06-10,180111(*),0.34,Aterro,,,2021,6
2218,2021-06-10,180101(*),0.08,Autoclave,,,2021,6
2219,2021-06-10,180111(*),0.3,Aterro,,,2021,6
2220,2021-06-10,180101(*),0.23,Autoclave,,,2021,6
2221,2021-06-11,180111(*),0.28,Aterro,,,2021,6
2222,2021-06-11,180101(*),0.07,Autoclave,,,2021,6
2223,2021-06-14,180111(*),0.26,Aterro,,,2021,6
2224,2021-06-14,180101(*),0.05,Autoclave,,,2021,6
2225,2021-06-15,180106(*),0.0,Aterro,,,2021,6
2226,2021-06-15,180111(*),0.33,Aterro,,,2021,6
2227,2021-06-15,180401(*),0.0,Aterro,,,2021,6
2228,2021-06-15,180101(*),0.06,Autoclave,,,2021,6
2229,2021-06-17,180111(*),0.29,Aterro,,,2021,6
2230,2021-06-17,180101(*),0.07,Autoclave,,,2021,6
2231,2021-06-17,180111(*),0.23,Aterro,,,2021,6
2232,2021-06-17,180101(*),0.07,Autoclave,,,2021,6
2233,2021-06-18,180111(*),0.31,Aterro,,,2021,6
2234,2021-06-18,180101(*),0.11,Autoclave,,,2021,6
2235,2021-06-21,180111(*),0.29,Aterro,,,2021,6
2236,2021-06-21,180101(*),0.07,Autoclave,,,2021,6
2237,2021-06-22,180205(*),0.0,Incineração,,,2021,6
2238,2021-06-22,GrupoE,0.01,Incineração,,,2021,6
2239,2021-06-22,180111(*),0.25,Aterro,,,2021,6
2240,2021-06-22,180101(*),0.06,Autoclave,,,2021,6
2241,2021-06-22,180111(*),0.33,Aterro,,,2021,6
2242,2021-06-22,180101(*),0.06,Autoclave,,,2021,6
